location,cutoff_date,forecast_date,forecast_week,forecast,raw_model_output,target_mode,reference_date,target_end_date,horizon
01,2025-02-08,2025-03-08,4,370.9249572753906,5.918692,log,2025-02-08,2025-03-08,4
02,2025-02-08,2025-02-15,1,26.566762924194336,3.3166108,log,2025-02-08,2025-02-15,1
02,2025-02-08,2025-02-22,2,31.442476272583008,3.4794686,log,2025-02-08,2025-02-22,2
02,2025-02-08,2025-03-01,3,26.359580993652344,3.3090668,log,2025-02-08,2025-03-01,3
02,2025-02-08,2025-03-08,4,17.315099716186523,2.9077258,log,2025-02-08,2025-03-08,4
04,2025-02-08,2025-02-15,1,694.5474243164062,6.544699,log,2025-02-08,2025-02-15,1
04,2025-02-08,2025-02-22,2,644.423583984375,6.469907,log,2025-02-08,2025-02-22,2
04,2025-02-08,2025-03-01,3,469.8994140625,6.1546445,log,2025-02-08,2025-03-01,3
04,2025-02-08,2025-03-08,4,397.84014892578125,5.9885607,log,2025-02-08,2025-03-08,4
05,2025-02-08,2025-02-15,1,919.9221801757812,6.8253756,log,2025-02-08,2025-02-15,1
05,2025-02-08,2025-02-22,2,1007.6552124023438,6.9163733,log,2025-02-08,2025-02-22,2
05,2025-02-08,2025-03-01,3,1223.5142822265625,7.1102996,log,2025-02-08,2025-03-01,3
05,2025-02-08,2025-03-08,4,694.4608764648438,6.5445747,log,2025-02-08,2025-03-08,4
06,2025-02-08,2025-02-15,1,2037.0506591796875,7.619749,log,2025-02-08,2025-02-15,1
06,2025-02-08,2025-02-22,2,2464.212646484375,7.8100333,log,2025-02-08,2025-02-22,2
06,2025-02-08,2025-03-01,3,1959.438720703125,7.5809236,log,2025-02-08,2025-03-01,3
06,2025-02-08,2025-03-08,4,1345.7454833984375,7.2054462,log,2025-02-08,2025-03-08,4
08,2025-02-08,2025-02-15,1,731.0613403320312,6.5958643,log,2025-02-08,2025-02-15,1
08,2025-02-08,2025-02-22,2,970.651611328125,6.8789973,log,2025-02-08,2025-02-22,2
08,2025-02-08,2025-03-01,3,896.4703369140625,6.79958,log,2025-02-08,2025-03-01,3
08,2025-02-08,2025-03-08,4,663.2101440429688,6.4985986,log,2025-02-08,2025-03-08,4
09,2025-02-08,2025-02-15,1,719.5516357421875,6.580017,log,2025-02-08,2025-02-15,1
09,2025-02-08,2025-02-22,2,750.8616943359375,6.6225524,log,2025-02-08,2025-02-22,2
09,2025-02-08,2025-03-01,3,625.2598876953125,6.4397655,log,2025-02-08,2025-03-01,3
09,2025-02-08,2025-03-08,4,384.0897521972656,5.9534764,log,2025-02-08,2025-03-08,4
10,2025-02-08,2025-02-15,1,265.9032897949219,5.5868864,log,2025-02-08,2025-02-15,1
10,2025-02-08,2025-02-22,2,311.8240051269531,5.7456408,log,2025-02-08,2025-02-22,2
10,2025-02-08,2025-03-01,3,208.25738525390625,5.343565,log,2025-02-08,2025-03-01,3
10,2025-02-08,2025-03-08,4,110.80879211425781,4.71679,log,2025-02-08,2025-03-08,4
11,2025-02-08,2025-02-15,1,311.681884765625,5.7451863,log,2025-02-08,2025-02-15,1
11,2025-02-08,2025-02-22,2,333.3306579589844,5.8121305,log,2025-02-08,2025-02-22,2
11,2025-02-08,2025-03-01,3,238.7544403076172,5.479615,log,2025-02-08,2025-03-01,3
11,2025-02-08,2025-03-08,4,93.13623809814453,4.544743,log,2025-02-08,2025-03-08,4
12,2025-02-08,2025-02-15,1,2394.790283203125,7.7814684,log,2025-02-08,2025-02-15,1
12,2025-02-08,2025-02-22,2,2717.241943359375,7.9077406,log,2025-02-08,2025-02-22,2
12,2025-02-08,2025-03-01,3,2228.447021484375,7.709509,log,2025-02-08,2025-03-01,3
12,2025-02-08,2025-03-08,4,1299.119873046875,7.170212,log,2025-02-08,2025-03-08,4
13,2025-02-08,2025-02-15,1,1833.089111328125,7.514303,log,2025-02-08,2025-02-15,1
13,2025-02-08,2025-02-22,2,2012.4049072265625,7.6075826,log,2025-02-08,2025-02-22,2
13,2025-02-08,2025-03-01,3,1757.0064697265625,7.4719357,log,2025-02-08,2025-03-01,3
13,2025-02-08,2025-03-08,4,1088.725341796875,6.993681,log,2025-02-08,2025-03-08,4
15,2025-02-08,2025-02-15,1,72.97908782958984,4.3037825,log,2025-02-08,2025-02-15,1
15,2025-02-08,2025-02-22,2,79.54395294189453,4.388803,log,2025-02-08,2025-02-22,2
15,2025-02-08,2025-03-01,3,63.17932891845703,4.161681,log,2025-02-08,2025-03-01,3
15,2025-02-08,2025-03-08,4,38.18098068237305,3.6681914,log,2025-02-08,2025-03-08,4
16,2025-02-08,2025-02-15,1,171.11573791503906,5.148167,log,2025-02-08,2025-02-15,1
16,2025-02-08,2025-02-22,2,210.31716918945312,5.35336,log,2025-02-08,2025-02-22,2
16,2025-02-08,2025-03-01,3,146.80670166015625,4.9959054,log,2025-02-08,2025-03-01,3
16,2025-02-08,2025-03-08,4,147.96873474121094,5.0037365,log,2025-02-08,2025-03-08,4
17,2025-02-08,2025-02-15,1,2916.7958984375,7.978584,log,2025-02-08,2025-02-15,1
17,2025-02-08,2025-02-22,2,3014.0986328125,8.011388,log,2025-02-08,2025-02-22,2
17,2025-02-08,2025-03-01,3,2105.607177734375,7.652834,log,2025-02-08,2025-03-01,3
17,2025-02-08,2025-03-08,4,1176.296875,7.0709763,log,2025-02-08,2025-03-08,4
18,2025-02-08,2025-02-15,1,2304.942138671875,7.7432446,log,2025-02-08,2025-02-15,1
18,2025-02-08,2025-02-22,2,3108.274658203125,8.042145,log,2025-02-08,2025-02-22,2
18,2025-02-08,2025-03-01,3,2518.7041015625,7.831897,log,2025-02-08,2025-03-01,3
18,2025-02-08,2025-03-08,4,1402.9093017578125,7.247016,log,2025-02-08,2025-03-08,4
19,2025-02-08,2025-02-15,1,806.5904541015625,6.694055,log,2025-02-08,2025-02-15,1
19,2025-02-08,2025-02-22,2,741.0651245117188,6.609437,log,2025-02-08,2025-02-22,2
19,2025-02-08,2025-03-01,3,620.2838134765625,6.431788,log,2025-02-08,2025-03-01,3
19,2025-02-08,2025-03-08,4,363.364501953125,5.8981547,log,2025-02-08,2025-03-08,4
20,2025-02-08,2025-02-15,1,541.6610717773438,6.296485,log,2025-02-08,2025-02-15,1
20,2025-02-08,2025-02-22,2,471.98663330078125,6.159067,log,2025-02-08,2025-02-22,2
20,2025-02-08,2025-03-01,3,363.37579345703125,5.8981857,log,2025-02-08,2025-03-01,3
20,2025-02-08,2025-03-08,4,330.37567138671875,5.8032527,log,2025-02-08,2025-03-08,4
21,2025-02-08,2025-02-15,1,1594.911376953125,7.3752003,log,2025-02-08,2025-02-15,1
21,2025-02-08,2025-02-22,2,1773.5662841796875,7.4813113,log,2025-02-08,2025-02-22,2
21,2025-02-08,2025-03-01,3,1562.73828125,7.3548346,log,2025-02-08,2025-03-01,3
21,2025-02-08,2025-03-08,4,976.7466430664062,6.8852506,log,2025-02-08,2025-03-08,4
22,2025-02-08,2025-02-15,1,476.8734130859375,6.169346,log,2025-02-08,2025-02-15,1
22,2025-02-08,2025-02-22,2,427.46630859375,6.060212,log,2025-02-08,2025-02-22,2
22,2025-02-08,2025-03-01,3,401.1438903808594,5.99681,log,2025-02-08,2025-03-01,3
22,2025-02-08,2025-03-08,4,299.68157958984375,5.706052,log,2025-02-08,2025-03-08,4
23,2025-02-08,2025-02-15,1,282.4191589355469,5.646927,log,2025-02-08,2025-02-15,1
23,2025-02-08,2025-02-22,2,332.3908996582031,5.8093157,log,2025-02-08,2025-02-22,2
23,2025-02-08,2025-03-01,3,269.76068115234375,5.6012354,log,2025-02-08,2025-03-01,3
23,2025-02-08,2025-03-08,4,163.96524047851562,5.105735,log,2025-02-08,2025-03-08,4
24,2025-02-08,2025-02-15,1,1298.5150146484375,7.1697464,log,2025-02-08,2025-02-15,1
24,2025-02-08,2025-02-22,2,1300.239990234375,7.171073,log,2025-02-08,2025-02-22,2
24,2025-02-08,2025-03-01,3,1174.3896484375,7.069355,log,2025-02-08,2025-03-01,3
24,2025-02-08,2025-03-08,4,545.8814697265625,6.304232,log,2025-02-08,2025-03-08,4
25,2025-02-08,2025-02-15,1,2154.08984375,7.6755877,log,2025-02-08,2025-02-15,1
25,2025-02-08,2025-02-22,2,2955.208984375,7.991663,log,2025-02-08,2025-02-22,2
25,2025-02-08,2025-03-01,3,2549.65673828125,7.844106,log,2025-02-08,2025-03-01,3
25,2025-02-08,2025-03-08,4,1524.534423828125,7.3301,log,2025-02-08,2025-03-08,4
26,2025-02-08,2025-02-15,1,2635.652587890625,7.8772655,log,2025-02-08,2025-02-15,1
26,2025-02-08,2025-02-22,2,3171.656494140625,8.062325,log,2025-02-08,2025-02-22,2
26,2025-02-08,2025-03-01,3,2550.610595703125,7.84448,log,2025-02-08,2025-03-01,3
26,2025-02-08,2025-03-08,4,1539.132080078125,7.3396235,log,2025-02-08,2025-03-08,4
27,2025-02-08,2025-02-15,1,528.5729370117188,6.272071,log,2025-02-08,2025-02-15,1
27,2025-02-08,2025-02-22,2,506.0032958984375,6.2285175,log,2025-02-08,2025-02-22,2
27,2025-02-08,2025-03-01,3,420.7578125,6.044431,log,2025-02-08,2025-03-01,3
27,2025-02-08,2025-03-08,4,350.72955322265625,5.8628626,log,2025-02-08,2025-03-08,4
28,2025-02-08,2025-02-15,1,589.2055053710938,6.3804708,log,2025-02-08,2025-02-15,1
28,2025-02-08,2025-02-22,2,651.9680786132812,6.4815283,log,2025-02-08,2025-02-22,2
28,2025-02-08,2025-03-01,3,615.3721923828125,6.423851,log,2025-02-08,2025-03-01,3
28,2025-02-08,2025-03-08,4,354.3728332519531,5.8731675,log,2025-02-08,2025-03-08,4
29,2025-02-08,2025-02-15,1,1815.98681640625,7.504935,log,2025-02-08,2025-02-15,1
29,2025-02-08,2025-02-22,2,2622.983642578125,7.872449,log,2025-02-08,2025-02-22,2
29,2025-02-08,2025-03-01,3,1947.233642578125,7.5746784,log,2025-02-08,2025-03-01,3
29,2025-02-08,2025-03-08,4,979.5615234375,6.8881254,log,2025-02-08,2025-03-08,4
30,2025-02-08,2025-02-15,1,224.66737365722656,5.419062,log,2025-02-08,2025-02-15,1
30,2025-02-08,2025-02-22,2,261.3050231933594,5.569508,log,2025-02-08,2025-02-22,2
30,2025-02-08,2025-03-01,3,225.77456665039062,5.4239564,log,2025-02-08,2025-03-01,3
30,2025-02-08,2025-03-08,4,137.51878356933594,4.931006,log,2025-02-08,2025-03-08,4
31,2025-02-08,2025-02-15,1,312.93487548828125,5.7491856,log,2025-02-08,2025-02-15,1
31,2025-02-08,2025-02-22,2,307.6817321777344,5.732311,log,2025-02-08,2025-02-22,2
31,2025-02-08,2025-03-01,3,230.1555633544922,5.443091,log,2025-02-08,2025-03-01,3
31,2025-02-08,2025-03-08,4,183.611328125,5.2182527,log,2025-02-08,2025-03-08,4
32,2025-02-08,2025-02-15,1,213.30560302734375,5.367403,log,2025-02-08,2025-02-15,1
32,2025-02-08,2025-02-22,2,247.1238250732422,5.513928,log,2025-02-08,2025-02-22,2
32,2025-02-08,2025-03-01,3,180.89016723632812,5.203403,log,2025-02-08,2025-03-01,3
32,2025-02-08,2025-03-08,4,119.03977966308594,4.787823,log,2025-02-08,2025-03-08,4
33,2025-02-08,2025-02-15,1,238.0119171142578,5.4765134,log,2025-02-08,2025-02-15,1
33,2025-02-08,2025-02-22,2,274.38897705078125,5.6181846,log,2025-02-08,2025-02-22,2
33,2025-02-08,2025-03-01,3,199.92147827148438,5.302914,log,2025-02-08,2025-03-01,3
33,2025-02-08,2025-03-08,4,105.24134063720703,4.6657133,log,2025-02-08,2025-03-08,4
34,2025-02-08,2025-02-15,1,2710.46630859375,7.905245,log,2025-02-08,2025-02-15,1
34,2025-02-08,2025-02-22,2,2594.203369140625,7.86142,log,2025-02-08,2025-02-22,2
34,2025-02-08,2025-03-01,3,1921.4488525390625,7.561355,log,2025-02-08,2025-03-01,3
34,2025-02-08,2025-03-08,4,1151.85400390625,7.049996,log,2025-02-08,2025-03-08,4
35,2025-02-08,2025-02-15,1,236.2706756591797,5.4692016,log,2025-02-08,2025-02-15,1
35,2025-02-08,2025-02-22,2,246.51548767089844,5.511473,log,2025-02-08,2025-02-22,2
35,2025-02-08,2025-03-01,3,162.39161682128906,5.09615,log,2025-02-08,2025-03-01,3
35,2025-02-08,2025-03-08,4,132.64320373535156,4.8951735,log,2025-02-08,2025-03-08,4
36,2025-02-08,2025-02-15,1,2046.122314453125,7.6241903,log,2025-02-08,2025-02-15,1
36,2025-02-08,2025-02-22,2,2174.884765625,7.6851907,log,2025-02-08,2025-02-22,2
36,2025-02-08,2025-03-01,3,1813.69140625,7.5036707,log,2025-02-08,2025-03-01,3
36,2025-02-08,2025-03-08,4,1140.46484375,7.0400677,log,2025-02-08,2025-03-08,4
37,2025-02-08,2025-02-15,1,2797.82373046875,7.9369545,log,2025-02-08,2025-02-15,1
37,2025-02-08,2025-02-22,2,2622.643310546875,7.872319,log,2025-02-08,2025-02-22,2
37,2025-02-08,2025-03-01,3,2304.27490234375,7.742955,log,2025-02-08,2025-03-01,3
37,2025-02-08,2025-03-08,4,1136.531005859375,7.0366154,log,2025-02-08,2025-03-08,4
38,2025-02-08,2025-02-15,1,170.75245666503906,5.1460543,log,2025-02-08,2025-02-15,1
38,2025-02-08,2025-02-22,2,181.86293029785156,5.208737,log,2025-02-08,2025-02-22,2
38,2025-02-08,2025-03-01,3,155.9795684814453,5.0561156,log,2025-02-08,2025-03-01,3
38,2025-02-08,2025-03-08,4,88.66802978515625,4.4961143,log,2025-02-08,2025-03-08,4
39,2025-02-08,2025-02-15,1,2939.40283203125,7.986302,log,2025-02-08,2025-02-15,1
39,2025-02-08,2025-02-22,2,3291.21435546875,8.099316,log,2025-02-08,2025-02-22,2
39,2025-02-08,2025-03-01,3,2545.879638671875,7.842624,log,2025-02-08,2025-03-01,3
39,2025-02-08,2025-03-08,4,1525.9281005859375,7.331013,log,2025-02-08,2025-03-08,4
40,2025-02-08,2025-02-15,1,1110.7232666015625,7.0136666,log,2025-02-08,2025-02-15,1
40,2025-02-08,2025-02-22,2,1362.2926025390625,7.217658,log,2025-02-08,2025-02-22,2
40,2025-02-08,2025-03-01,3,1611.3446044921875,7.3854446,log,2025-02-08,2025-03-01,3
40,2025-02-08,2025-03-08,4,1070.760009765625,6.9770575,log,2025-02-08,2025-03-08,4
41,2025-02-08,2025-02-15,1,792.7013549804688,6.6767073,log,2025-02-08,2025-02-15,1
41,2025-02-08,2025-02-22,2,700.0059814453125,6.5525165,log,2025-02-08,2025-02-22,2
41,2025-02-08,2025-03-01,3,661.5614624023438,6.4961133,log,2025-02-08,2025-03-01,3
41,2025-02-08,2025-03-08,4,569.4821166992188,6.346482,log,2025-02-08,2025-03-08,4
42,2025-02-08,2025-02-15,1,3006.783935546875,8.008959,log,2025-02-08,2025-02-15,1
42,2025-02-08,2025-02-22,2,3243.194580078125,8.084622,log,2025-02-08,2025-02-22,2
42,2025-02-08,2025-03-01,3,2444.04736328125,7.80182,log,2025-02-08,2025-03-01,3
42,2025-02-08,2025-03-08,4,1487.662109375,7.305633,log,2025-02-08,2025-03-08,4
44,2025-02-08,2025-02-15,1,236.96885681152344,5.47214,log,2025-02-08,2025-02-15,1
44,2025-02-08,2025-02-22,2,244.967041015625,5.5051975,log,2025-02-08,2025-02-22,2
44,2025-02-08,2025-03-01,3,190.01341247558594,5.2523437,log,2025-02-08,2025-03-01,3
44,2025-02-08,2025-03-08,4,95.87666320800781,4.5734386,log,2025-02-08,2025-03-08,4
45,2025-02-08,2025-02-15,1,1467.030517578125,7.291677,log,2025-02-08,2025-02-15,1
45,2025-02-08,2025-02-22,2,1198.033447265625,7.089271,log,2025-02-08,2025-02-22,2
45,2025-02-08,2025-03-01,3,1406.212158203125,7.249366,log,2025-02-08,2025-03-01,3
45,2025-02-08,2025-03-08,4,790.8822631835938,6.6744127,log,2025-02-08,2025-03-08,4
46,2025-02-08,2025-02-15,1,238.54132080078125,5.478726,log,2025-02-08,2025-02-15,1
46,2025-02-08,2025-02-22,2,273.19580078125,5.6138425,log,2025-02-08,2025-02-22,2
46,2025-02-08,2025-03-01,3,217.99169921875,5.389034,log,2025-02-08,2025-03-01,3
46,2025-02-08,2025-03-08,4,89.39849853515625,4.5042276,log,2025-02-08,2025-03-08,4
47,2025-02-08,2025-02-15,1,1419.6064453125,7.258839,log,2025-02-08,2025-02-15,1
47,2025-02-08,2025-02-22,2,1604.281494140625,7.3810544,log,2025-02-08,2025-02-22,2
47,2025-02-08,2025-03-01,3,1355.3125,7.212525,log,2025-02-08,2025-03-01,3
47,2025-02-08,2025-03-08,4,856.7376098632812,6.754298,log,2025-02-08,2025-03-08,4
48,2025-02-08,2025-02-15,1,2540.9462890625,7.8406854,log,2025-02-08,2025-02-15,1
48,2025-02-08,2025-02-22,2,2720.337646484375,7.908879,log,2025-02-08,2025-02-22,2
48,2025-02-08,2025-03-01,3,2374.3388671875,7.7728953,log,2025-02-08,2025-03-01,3
48,2025-02-08,2025-03-08,4,1696.697021484375,7.437028,log,2025-02-08,2025-03-08,4
49,2025-02-08,2025-02-15,1,192.2583770751953,5.264028,log,2025-02-08,2025-02-15,1
49,2025-02-08,2025-02-22,2,230.8997802734375,5.4463053,log,2025-02-08,2025-02-22,2
49,2025-02-08,2025-03-01,3,156.3004150390625,5.0581574,log,2025-02-08,2025-03-01,3
49,2025-02-08,2025-03-08,4,102.7267837524414,4.6417603,log,2025-02-08,2025-03-08,4
50,2025-02-08,2025-02-15,1,174.15025329589844,5.165644,log,2025-02-08,2025-02-15,1
50,2025-02-08,2025-02-22,2,189.34332275390625,5.2488294,log,2025-02-08,2025-02-22,2
50,2025-02-08,2025-03-01,3,142.87193298339844,4.9689236,log,2025-02-08,2025-03-01,3
50,2025-02-08,2025-03-08,4,68.21941375732422,4.2372813,log,2025-02-08,2025-03-08,4
51,2025-02-08,2025-02-15,1,1575.2523193359375,7.3628054,log,2025-02-08,2025-02-15,1
51,2025-02-08,2025-02-22,2,2036.74169921875,7.6195974,log,2025-02-08,2025-02-22,2
51,2025-02-08,2025-03-01,3,1876.8759765625,7.5378966,log,2025-02-08,2025-03-01,3
51,2025-02-08,2025-03-08,4,954.2957153320312,6.862021,log,2025-02-08,2025-03-08,4
53,2025-02-08,2025-02-15,1,1016.4818115234375,6.925086,log,2025-02-08,2025-02-15,1
53,2025-02-08,2025-02-22,2,987.4208984375,6.8961086,log,2025-02-08,2025-02-22,2
53,2025-02-08,2025-03-01,3,973.0150756835938,6.881427,log,2025-02-08,2025-03-01,3
53,2025-02-08,2025-03-08,4,662.0272827148438,6.496816,log,2025-02-08,2025-03-08,4
54,2025-02-08,2025-02-15,1,605.8645629882812,6.4083056,log,2025-02-08,2025-02-15,1
54,2025-02-08,2025-02-22,2,640.8685913085938,6.4643836,log,2025-02-08,2025-02-22,2
54,2025-02-08,2025-03-01,3,521.2302856445312,6.2581086,log,2025-02-08,2025-03-01,3
54,2025-02-08,2025-03-08,4,416.9388122558594,6.035335,log,2025-02-08,2025-03-08,4
55,2025-02-08,2025-02-15,1,1423.002197265625,7.2612267,log,2025-02-08,2025-02-15,1
55,2025-02-08,2025-02-22,2,1597.5823974609375,7.3768725,log,2025-02-08,2025-02-22,2
55,2025-02-08,2025-03-01,3,1491.6981201171875,7.3083405,log,2025-02-08,2025-03-01,3
55,2025-02-08,2025-03-08,4,846.7470703125,6.7425823,log,2025-02-08,2025-03-08,4
56,2025-02-08,2025-02-15,1,105.7741470336914,4.670716,log,2025-02-08,2025-02-15,1
56,2025-02-08,2025-02-22,2,116.146728515625,4.7634273,log,2025-02-08,2025-02-22,2
56,2025-02-08,2025-03-01,3,88.56119537353516,4.494922,log,2025-02-08,2025-03-01,3
56,2025-02-08,2025-03-08,4,43.34082794189453,3.7919059,log,2025-02-08,2025-03-08,4
72,2025-02-08,2025-02-15,1,218.74075317382812,5.3924484,log,2025-02-08,2025-02-15,1
72,2025-02-08,2025-02-22,2,217.33407592773438,5.3860264,log,2025-02-08,2025-02-22,2
72,2025-02-08,2025-03-01,3,210.0513153076172,5.3521013,log,2025-02-08,2025-03-01,3
72,2025-02-08,2025-03-08,4,194.2405548095703,5.2742324,log,2025-02-08,2025-03-08,4
US,2025-02-08,2025-02-15,1,16657.5,8.00368,log,2025-02-08,2025-02-15,1
US,2025-02-08,2025-02-22,2,4747.3875,8.080233,log,2025-02-08,2025-02-22,2
US,2025-02-08,2025-03-01,3,2383.957275390625,7.7769365,log,2025-02-08,2025-03-01,3
US,2025-02-08,2025-03-08,4,1563.51171875,7.355329,log,2025-02-08,2025-03-08,4
01,2025-02-15,2025-02-22,1,363.234375,5.8977976,log,2025-02-15,2025-02-22,1
01,2025-02-15,2025-03-01,2,347.73602294921875,5.8543153,log,2025-02-15,2025-03-01,2
01,2025-02-15,2025-03-08,3,461.1171875,6.1358185,log,2025-02-15,2025-03-08,3
01,2025-02-15,2025-03-15,4,306.5624694824219,5.728678,log,2025-02-15,2025-03-15,4
02,2025-02-15,2025-02-22,1,49.24656295776367,3.9169421,log,2025-02-15,2025-02-22,1
02,2025-02-15,2025-03-01,2,50.8105583190918,3.947594,log,2025-02-15,2025-03-01,2
02,2025-02-15,2025-03-08,3,42.225685119628906,3.766435,log,2025-02-15,2025-03-08,3
02,2025-02-15,2025-03-15,4,48.955440521240234,3.9111314,log,2025-02-15,2025-03-15,4
04,2025-02-15,2025-02-22,1,571.077880859375,6.349275,log,2025-02-15,2025-02-22,1
04,2025-02-15,2025-03-01,2,661.0318603515625,6.4953136,log,2025-02-15,2025-03-01,2
04,2025-02-15,2025-03-08,3,630.0492553710938,6.447384,log,2025-02-15,2025-03-08,3
04,2025-02-15,2025-03-15,4,454.1707763671875,6.1206727,log,2025-02-15,2025-03-15,4
05,2025-02-15,2025-02-22,1,615.6961669921875,6.4243765,log,2025-02-15,2025-02-22,1
05,2025-02-15,2025-03-01,2,822.464599609375,6.7135205,log,2025-02-15,2025-03-01,2
05,2025-02-15,2025-03-08,3,1147.4049072265625,7.046129,log,2025-02-15,2025-03-08,3
05,2025-02-15,2025-03-15,4,983.98583984375,6.8926272,log,2025-02-15,2025-03-15,4
06,2025-02-15,2025-02-22,1,873.3563842773438,6.773488,log,2025-02-15,2025-02-22,1
06,2025-02-15,2025-03-01,2,916.6538696289062,6.8218203,log,2025-02-15,2025-03-01,2
06,2025-02-15,2025-03-08,3,936.4420166015625,6.843155,log,2025-02-15,2025-03-08,3
06,2025-02-15,2025-03-15,4,568.9176635742188,6.345492,log,2025-02-15,2025-03-15,4
08,2025-02-15,2025-02-22,1,464.1769714355469,6.142418,log,2025-02-15,2025-02-22,1
08,2025-02-15,2025-03-01,2,628.2499389648438,6.4445286,log,2025-02-15,2025-03-01,2
08,2025-02-15,2025-03-08,3,722.5449829101562,6.5841627,log,2025-02-15,2025-03-08,3
08,2025-02-15,2025-03-15,4,523.6768798828125,6.2627826,log,2025-02-15,2025-03-15,4
09,2025-02-15,2025-02-22,1,506.9458312988281,6.230375,log,2025-02-15,2025-02-22,1
09,2025-02-15,2025-03-01,2,609.076416015625,6.413584,log,2025-02-15,2025-03-01,2
09,2025-02-15,2025-03-08,3,670.8970336914062,6.510105,log,2025-02-15,2025-03-08,3
09,2025-02-15,2025-03-15,4,387.2424011230469,5.96163,log,2025-02-15,2025-03-15,4
10,2025-02-15,2025-02-22,1,211.747802734375,5.3601074,log,2025-02-15,2025-02-22,1
10,2025-02-15,2025-03-01,2,229.0159149169922,5.4381485,log,2025-02-15,2025-03-01,2
10,2025-02-15,2025-03-08,3,204.18052673339844,5.32389,log,2025-02-15,2025-03-08,3
10,2025-02-15,2025-03-15,4,134.642822265625,4.910025,log,2025-02-15,2025-03-15,4
11,2025-02-15,2025-02-22,1,99.5181884765625,4.6103387,log,2025-02-15,2025-02-22,1
11,2025-02-15,2025-03-01,2,99.88658905029297,4.613997,log,2025-02-15,2025-03-01,2
11,2025-02-15,2025-03-08,3,66.80695343017578,4.216665,log,2025-02-15,2025-03-08,3
11,2025-02-15,2025-03-15,4,56.995155334472656,4.0603595,log,2025-02-15,2025-03-15,4
12,2025-02-15,2025-02-22,1,845.0303955078125,6.7405553,log,2025-02-15,2025-02-22,1
12,2025-02-15,2025-03-01,2,830.3109130859375,6.723004,log,2025-02-15,2025-03-01,2
12,2025-02-15,2025-03-08,3,797.509521484375,6.682747,log,2025-02-15,2025-03-08,3
12,2025-02-15,2025-03-15,4,514.7342529296875,6.2455916,log,2025-02-15,2025-03-15,4
13,2025-02-15,2025-02-22,1,586.5494384765625,6.3759604,log,2025-02-15,2025-02-22,1
13,2025-02-15,2025-03-01,2,696.030517578125,6.546829,log,2025-02-15,2025-03-01,2
13,2025-02-15,2025-03-08,3,782.7821655273438,6.664131,log,2025-02-15,2025-03-08,3
13,2025-02-15,2025-03-15,4,576.1563720703125,6.3581133,log,2025-02-15,2025-03-15,4
15,2025-02-15,2025-02-22,1,69.18367767333984,4.251116,log,2025-02-15,2025-02-22,1
15,2025-02-15,2025-03-01,2,77.6241455078125,4.364679,log,2025-02-15,2025-03-01,2
15,2025-02-15,2025-03-08,3,62.348976135253906,4.1486588,log,2025-02-15,2025-03-08,3
15,2025-02-15,2025-03-15,4,39.49881362915039,3.7012727,log,2025-02-15,2025-03-15,4
16,2025-02-15,2025-02-22,1,148.57147216796875,5.0077744,log,2025-02-15,2025-02-22,1
16,2025-02-15,2025-03-01,2,193.6439666748047,5.271172,log,2025-02-15,2025-03-01,2
16,2025-02-15,2025-03-08,3,217.5153045654297,5.386856,log,2025-02-15,2025-03-08,3
16,2025-02-15,2025-03-15,4,175.31988525390625,5.1723,log,2025-02-15,2025-03-15,4
17,2025-02-15,2025-02-22,1,2050.822021484375,7.6264834,log,2025-02-15,2025-02-22,1
17,2025-02-15,2025-03-01,2,1803.9525146484375,7.4982896,log,2025-02-15,2025-03-01,2
17,2025-02-15,2025-03-08,3,1816.7823486328125,7.5053725,log,2025-02-15,2025-03-08,3
17,2025-02-15,2025-03-15,4,1351.51171875,7.2097187,log,2025-02-15,2025-03-15,4
18,2025-02-15,2025-02-22,1,1720.24609375,7.4508038,log,2025-02-15,2025-02-22,1
