location,cutoff_date,forecast_date,forecast_week,forecast
48,2024-11-02,2024-11-09,1,139.8991241455078
48,2024-11-02,2024-11-16,2,219.1651611328125
48,2024-11-02,2024-11-23,3,415.0773010253906
48,2024-11-02,2024-11-30,4,447.843994140625
49,2024-11-02,2024-11-09,1,6.432422161102295
49,2024-11-02,2024-11-16,2,9.875448226928711
49,2024-11-02,2024-11-23,3,18.492979049682617
49,2024-11-02,2024-11-30,4,24.148910522460938
50,2024-11-02,2024-11-09,1,4.420839786529541
50,2024-11-02,2024-11-16,2,6.990602016448975
50,2024-11-02,2024-11-23,3,16.145954132080078
50,2024-11-02,2024-11-30,4,18.28398895263672
51,2024-11-02,2024-11-09,1,24.12228012084961
51,2024-11-02,2024-11-16,2,41.62668228149414
51,2024-11-02,2024-11-23,3,49.847511291503906
51,2024-11-02,2024-11-30,4,71.57647705078125
53,2024-11-02,2024-11-09,1,10.213906288146973
53,2024-11-02,2024-11-16,2,16.028783798217773
53,2024-11-02,2024-11-23,3,24.121816635131836
53,2024-11-02,2024-11-30,4,34.463069915771484
54,2024-11-02,2024-11-09,1,4.204212188720703
54,2024-11-02,2024-11-16,2,8.67818546295166
54,2024-11-02,2024-11-23,3,15.110416412353516
54,2024-11-02,2024-11-30,4,16.204126358032227
55,2024-11-02,2024-11-09,1,8.67151927947998
55,2024-11-02,2024-11-16,2,15.593904495239258
55,2024-11-02,2024-11-23,3,26.84527587890625
55,2024-11-02,2024-11-30,4,30.7956485748291
56,2024-11-02,2024-11-09,1,6.242807865142822
56,2024-11-02,2024-11-16,2,11.6954345703125
56,2024-11-02,2024-11-23,3,20.21596908569336
56,2024-11-02,2024-11-30,4,22.297929763793945
72,2024-11-02,2024-11-09,1,23.524606704711914
72,2024-11-02,2024-11-16,2,39.4182014465332
72,2024-11-02,2024-11-23,3,50.93519592285156
72,2024-11-02,2024-11-30,4,97.84555053710938
US,2024-11-02,2024-11-09,1,1233.17724609375
US,2024-11-02,2024-11-16,2,1738.8125
US,2024-11-02,2024-11-23,3,1180.4478759765625
US,2024-11-02,2024-11-30,4,1419.0318603515625
01,2024-11-09,2024-11-16,1,50.60240936279297
01,2024-11-09,2024-11-23,2,77.19945526123047
01,2024-11-09,2024-11-30,3,143.6946258544922
01,2024-11-09,2024-12-07,4,159.94537353515625
02,2024-11-09,2024-11-16,1,10.709694862365723
02,2024-11-09,2024-11-23,2,19.18048667907715
02,2024-11-09,2024-11-30,3,28.418380737304688
02,2024-11-09,2024-12-07,4,32.44512939453125
04,2024-11-09,2024-11-16,1,314.1000671386719
04,2024-11-09,2024-11-23,2,449.4570617675781
04,2024-11-09,2024-11-30,3,648.4701538085938
04,2024-11-09,2024-12-07,4,762.1054077148438
05,2024-11-09,2024-11-16,1,17.906034469604492
05,2024-11-09,2024-11-23,2,32.41585922241211
05,2024-11-09,2024-11-30,3,47.421810150146484
05,2024-11-09,2024-12-07,4,72.64302825927734
06,2024-11-09,2024-11-16,1,217.6624298095703
06,2024-11-09,2024-11-23,2,366.2444152832031
06,2024-11-09,2024-11-30,3,826.2130126953125
06,2024-11-09,2024-12-07,4,1310.25341796875
08,2024-11-09,2024-11-16,1,31.3966064453125
08,2024-11-09,2024-11-23,2,56.69149398803711
08,2024-11-09,2024-11-30,3,89.10055541992188
08,2024-11-09,2024-12-07,4,118.44314575195312
09,2024-11-09,2024-11-16,1,9.419973373413086
09,2024-11-09,2024-11-23,2,16.652538299560547
09,2024-11-09,2024-11-30,3,27.088022232055664
09,2024-11-09,2024-12-07,4,36.36652755737305
10,2024-11-09,2024-11-16,1,13.285547256469727
10,2024-11-09,2024-11-23,2,9.269686698913574
10,2024-11-09,2024-11-30,3,17.689834594726562
10,2024-11-09,2024-12-07,4,21.45612144470215
11,2024-11-09,2024-11-16,1,4.44720983505249
11,2024-11-09,2024-11-23,2,9.82918643951416
11,2024-11-09,2024-11-30,3,16.071352005004883
11,2024-11-09,2024-12-07,4,22.491456985473633
12,2024-11-09,2024-11-16,1,499.85394287109375
12,2024-11-09,2024-11-23,2,1005.8240966796875
12,2024-11-09,2024-11-30,3,1395.0484619140625
12,2024-11-09,2024-12-07,4,1396.4254150390625
13,2024-11-09,2024-11-16,1,55.073883056640625
13,2024-11-09,2024-11-23,2,90.4405517578125
13,2024-11-09,2024-11-30,3,138.78909301757812
13,2024-11-09,2024-12-07,4,207.883544921875
15,2024-11-09,2024-11-16,1,10.135913848876953
15,2024-11-09,2024-11-23,2,17.79209327697754
15,2024-11-09,2024-11-30,3,31.248653411865234
15,2024-11-09,2024-12-07,4,36.06999588012695
16,2024-11-09,2024-11-16,1,10.28735637664795
16,2024-11-09,2024-11-23,2,16.667959213256836
16,2024-11-09,2024-11-30,3,27.874061584472656
16,2024-11-09,2024-12-07,4,30.220199584960938
17,2024-11-09,2024-11-16,1,56.69501495361328
17,2024-11-09,2024-11-23,2,93.06172943115234
17,2024-11-09,2024-11-30,3,143.26255798339844
17,2024-11-09,2024-12-07,4,185.44879150390625
18,2024-11-09,2024-11-16,1,37.35293960571289
18,2024-11-09,2024-11-23,2,62.4296989440918
18,2024-11-09,2024-11-30,3,109.89582824707031
18,2024-11-09,2024-12-07,4,150.4367218017578
19,2024-11-09,2024-11-16,1,6.3558807373046875
19,2024-11-09,2024-11-23,2,11.958869934082031
19,2024-11-09,2024-11-30,3,21.099571228027344
19,2024-11-09,2024-12-07,4,28.427457809448242
20,2024-11-09,2024-11-16,1,12.078112602233887
20,2024-11-09,2024-11-23,2,16.52037811279297
20,2024-11-09,2024-11-30,3,27.68381118774414
20,2024-11-09,2024-12-07,4,35.899871826171875
21,2024-11-09,2024-11-16,1,24.153030395507812
21,2024-11-09,2024-11-23,2,31.86008071899414
21,2024-11-09,2024-11-30,3,59.06779479980469
21,2024-11-09,2024-12-07,4,86.3438720703125
22,2024-11-09,2024-11-16,1,134.37533569335938
22,2024-11-09,2024-11-23,2,161.68853759765625
22,2024-11-09,2024-11-30,3,280.10101318359375
22,2024-11-09,2024-12-07,4,345.3028564453125
23,2024-11-09,2024-11-16,1,4.656686782836914
23,2024-11-09,2024-11-23,2,9.852544784545898
23,2024-11-09,2024-11-30,3,14.909269332885742
23,2024-11-09,2024-12-07,4,21.080249786376953
24,2024-11-09,2024-11-16,1,13.974040031433105
24,2024-11-09,2024-11-23,2,21.05680274963379
24,2024-11-09,2024-11-30,3,33.9847297668457
24,2024-11-09,2024-12-07,4,51.41215896606445
25,2024-11-09,2024-11-16,1,50.064640045166016
25,2024-11-09,2024-11-23,2,89.02359008789062
25,2024-11-09,2024-11-30,3,136.2192840576172
25,2024-11-09,2024-12-07,4,180.1153564453125
26,2024-11-09,2024-11-16,1,49.64561080932617
26,2024-11-09,2024-11-23,2,86.4571762084961
26,2024-11-09,2024-11-30,3,138.04473876953125
26,2024-11-09,2024-12-07,4,169.546630859375
27,2024-11-09,2024-11-16,1,17.283594131469727
27,2024-11-09,2024-11-23,2,33.04371643066406
27,2024-11-09,2024-11-30,3,53.116111755371094
27,2024-11-09,2024-12-07,4,96.57430267333984
28,2024-11-09,2024-11-16,1,31.636728286743164
28,2024-11-09,2024-11-23,2,49.7928352355957
28,2024-11-09,2024-11-30,3,78.52494049072266
28,2024-11-09,2024-12-07,4,104.32355499267578
29,2024-11-09,2024-11-16,1,46.231849670410156
29,2024-11-09,2024-11-23,2,85.07707977294922
29,2024-11-09,2024-11-30,3,139.22938537597656
29,2024-11-09,2024-12-07,4,159.12022399902344
30,2024-11-09,2024-11-16,1,4.611056804656982
30,2024-11-09,2024-11-23,2,8.380982398986816
30,2024-11-09,2024-11-30,3,14.849679946899414
30,2024-11-09,2024-12-07,4,21.38591957092285
31,2024-11-09,2024-11-16,1,13.475435256958008
31,2024-11-09,2024-11-23,2,7.65244722366333
31,2024-11-09,2024-11-30,3,18.45033836364746
31,2024-11-09,2024-12-07,4,26.489591598510742
32,2024-11-09,2024-11-16,1,29.871231079101562
32,2024-11-09,2024-11-23,2,45.616241455078125
32,2024-11-09,2024-11-30,3,87.54672241210938
32,2024-11-09,2024-12-07,4,107.64080810546875
33,2024-11-09,2024-11-16,1,3.920588254928589
33,2024-11-09,2024-11-23,2,9.571393013000488
33,2024-11-09,2024-11-30,3,23.623367309570312
33,2024-11-09,2024-12-07,4,23.681991577148438
34,2024-11-09,2024-11-16,1,49.0551643371582
34,2024-11-09,2024-11-23,2,91.1407470703125
34,2024-11-09,2024-11-30,3,126.12886810302734
34,2024-11-09,2024-12-07,4,170.05856323242188
35,2024-11-09,2024-11-16,1,23.297138214111328
35,2024-11-09,2024-11-23,2,26.941387176513672
35,2024-11-09,2024-11-30,3,57.97610855102539
35,2024-11-09,2024-12-07,4,81.77079010009766
36,2024-11-09,2024-11-16,1,85.85071563720703
36,2024-11-09,2024-11-23,2,135.32652282714844
36,2024-11-09,2024-11-30,3,146.3033447265625
36,2024-11-09,2024-12-07,4,274.9066467285156
37,2024-11-09,2024-11-16,1,29.96311378479004
37,2024-11-09,2024-11-23,2,37.848201751708984
37,2024-11-09,2024-11-30,3,43.03645324707031
37,2024-11-09,2024-12-07,4,54.39595413208008
38,2024-11-09,2024-11-16,1,4.9554829597473145
38,2024-11-09,2024-11-23,2,10.142241477966309
38,2024-11-09,2024-11-30,3,15.602331161499023
38,2024-11-09,2024-12-07,4,23.384105682373047
39,2024-11-09,2024-11-16,1,31.752450942993164
39,2024-11-09,2024-11-23,2,51.604042053222656
39,2024-11-09,2024-11-30,3,114.99661254882812
39,2024-11-09,2024-12-07,4,156.12921142578125
40,2024-11-09,2024-11-16,1,23.063138961791992
40,2024-11-09,2024-11-23,2,32.077083587646484
40,2024-11-09,2024-11-30,3,63.13994216918945
40,2024-11-09,2024-12-07,4,100.00481414794922
41,2024-11-09,2024-11-16,1,29.911291122436523
41,2024-11-09,2024-11-23,2,54.13750076293945
41,2024-11-09,2024-11-30,3,86.63068389892578
41,2024-11-09,2024-12-07,4,112.1768569946289
42,2024-11-09,2024-11-16,1,161.26507568359375
42,2024-11-09,2024-11-23,2,290.7036437988281
42,2024-11-09,2024-11-30,3,447.350830078125
42,2024-11-09,2024-12-07,4,611.7479858398438
44,2024-11-09,2024-11-16,1,3.723421573638916
44,2024-11-09,2024-11-23,2,6.884851932525635
44,2024-11-09,2024-11-30,3,18.172767639160156
44,2024-11-09,2024-12-07,4,18.095481872558594
45,2024-11-09,2024-11-16,1,29.261486053466797
45,2024-11-09,2024-11-23,2,47.48270797729492
45,2024-11-09,2024-11-30,3,81.85120391845703
45,2024-11-09,2024-12-07,4,108.35478973388672
46,2024-11-09,2024-11-16,1,4.716180324554443
46,2024-11-09,2024-11-23,2,8.543232917785645
46,2024-11-09,2024-11-30,3,15.338163375854492
46,2024-11-09,2024-12-07,4,19.07341766357422
47,2024-11-09,2024-11-16,1,111.9180908203125
47,2024-11-09,2024-11-23,2,169.53977966308594
47,2024-11-09,2024-11-30,3,267.7234191894531
47,2024-11-09,2024-12-07,4,377.595947265625
48,2024-11-09,2024-11-16,1,257.0997314453125
48,2024-11-09,2024-11-23,2,272.4100646972656
48,2024-11-09,2024-11-30,3,404.26446533203125
48,2024-11-09,2024-12-07,4,695.5331420898438
49,2024-11-09,2024-11-16,1,8.358513832092285
49,2024-11-09,2024-11-23,2,13.696834564208984
49,2024-11-09,2024-11-30,3,28.98725128173828
49,2024-11-09,2024-12-07,4,30.527606964111328
50,2024-11-09,2024-11-16,1,4.758387088775635
50,2024-11-09,2024-11-23,2,7.044463157653809
50,2024-11-09,2024-11-30,3,17.156217575073242
